Time,microgrid_1_bus_0,microgrid_1_bus_1,microgrid_1_bus_2,microgrid_1_bus_3,microgrid_1_bus_4,microgrid_1_bus_5,microgrid_4_bus_0
2013-12-08 06:00:00,5.918594508655459,0.6440823435889763,0.19583584771286444,0.7050090517663119,0.2872259099788679,0.28287400225191534,0.1589188564651904
2013-12-08 07:00:00,12.804763678903738,1.3934595768218772,0.42368703349313835,1.525273320575298,0.6214076491232696,0.611992381712311,0.3438178436083914
2013-12-08 08:00:00,14.350406135237154,1.561661844128749,0.4748296147688764,1.709386613167955,0.6964167683276854,0.6858649991105993,0.3853195432611279
2013-12-08 09:00:00,12.977040851763585,1.4122073868095666,0.4293873811245304,1.5457945720483093,0.6297681589826446,0.6202262171798772,0.3484436194181558
2013-12-08 10:00:00,13.213051353828646,1.4378908826225292,0.437196552148742,1.5739075877354711,0.6412216098181549,0.6315061308815162,0.3547806845857568
2013-12-08 11:00:00,12.99568025383709,1.4142357923293303,0.4300041260460802,1.5480148537658887,0.6306727182009176,0.6211170709554492,0.3489441018314018
2013-12-08 12:00:00,12.34995227393103,1.3439653945160237,0.4086381267109532,1.4710972561594313,0.5993359191760647,0.5902550719158213,0.3316058043683508
2013-12-08 13:00:00,6.511084498927812,0.708559195471556,0.21544029592040556,0.7755850653134599,0.3159791006832615,0.3111915385516969,0.1748276725841957
2013-12-08 14:00:00,6.293895426185161,0.6849239140260321,0.20825389277818546,0.7497140140014676,0.3054390427413387,0.30081117845737904,0.16899597740276012
2013-12-08 15:00:00,12.486001313895898,1.358770731218083,0.41313974935684955,1.4873030976846584,0.6059382990567127,0.5967574157376716,0.3352588266902526
2013-12-08 16:00:00,22.013626434647282,2.3956005237704394,0.7283920511464174,2.6222113841271026,1.0683083416814123,1.0521218516559363,0.5910829563555906
2013-12-08 17:00:00,28.07600157114259,3.0553295827419875,0.9289853461039828,3.3443472459743377,1.362511840952508,1.3418677221501973,0.7538624342782471
2013-12-08 18:00:00,30.451688672924046,3.313860237935852,1.007592639912928,3.6273335036865406,1.477802538538961,1.4554115909853405,0.8176514769271543
2013-12-08 19:00:00,29.476386277844696,3.2077243890595697,0.975321604781626,3.511157777213853,1.4304716870130516,1.4087978735734599,0.7914638506069012
2013-12-08 20:00:00,18.56367148970779,2.0201642503505535,0.6142391301741549,2.2112608686269573,0.9008840575887604,0.8872342991404458,0.4984489882902968
2013-12-08 21:00:00,15.310439265345554,1.666136037699369,0.5065954168680514,1.823743500724985,0.7430066114064754,0.7317489354760742,0.4110971779651792
2013-12-08 22:00:00,12.669729539463788,1.3787646851769415,0.4192189921146106,1.509188371612598,0.6148545217680955,0.6055385441655486,0.34019207215333136
2013-12-08 23:00:00,10.425066996975598,1.1344925849649914,0.34494706975286904,1.2418094511103284,0.5059223689708746,0.49825687853192197,0.27992114062038087
2013-12-09 00:00:00,9.47894794888134,1.0315325709076753,0.31364166007327965,1.1291099762638066,0.46000776810747684,0.4530379534391817,0.2545171098182723
2013-12-09 01:00:00,9.619126620678916,1.0467873087209407,0.3182799249489347,1.1458077298161649,0.46681055659177095,0.4597376693706835,0.25828101596022907
2013-12-09 02:00:00,7.632478047518609,0.8305931992887898,0.2525452295134834,0.9091628262485402,0.370399669953109,0.36478755374169824,0.20493795976958626
2013-12-09 03:00:00,7.62647487254504,0.8299399126004896,0.25234659504744616,0.9084477421708061,0.3701083394029211,0.3645006372907556,0.20477676986198828
2013-12-09 04:00:00,6.522281547436888,0.7097776978093083,0.21581078649607352,0.7769188313858646,0.31652248686090784,0.31172669160543953,0.1751283220276143
2013-12-09 05:00:00,6.442211397785,0.7010641815236617,0.21316140654435659,0.7673810635596837,0.3126367295983897,0.3078998094529595,0.17297837636043503
2013-12-09 06:00:00,6.237361819294196,0.6787717273937801,0.20638329549135206,0.7429798637688675,0.30269550005398305,0.29810920459861967,0.16747800617735753
2013-12-09 07:00:00,12.293708582125719,1.3378447574666223,0.40677712220268925,1.4643976399296812,0.5966064458972775,0.5875669542927734,0.3300956175880249
2013-12-09 08:00:00,15.954399923049639,1.7362141092730488,0.5279029386303189,1.900450579069148,0.7742576433244678,0.7625264669104607,0.42838802145534305
2013-12-09 09:00:00,14.622570610762244,1.5912797429358911,0.48383505697375073,1.7418062051055025,0.7096247502281677,0.6988728600731955,0.39262737067820186
2013-12-09 10:00:00,13.553903068881993,1.4749835692606874,0.4484747338968306,1.6145090420285901,0.657762943048685,0.6477968378509776,0.3639328176979781
2013-12-09 11:00:00,11.872042930574699,1.291957613033129,0.39282494990872163,1.4141698196713979,0.5761432598661251,0.5674138165348201,0.3187735675545009
2013-12-09 12:00:00,10.830816426956906,1.178647669992369,0.35837260236254465,1.2901413685051606,0.5256131501317322,0.5176493145236756,0.29081582775087
2013-12-09 13:00:00,8.91118833562157,0.9697469659352884,0.29485549639924313,1.0614797870372752,0.4324547280522233,0.42590238368779565,0.23927232351733366
2013-12-09 14:00:00,6.763772969857417,0.7360576467197777,0.2238013115026351,0.8056847214094863,0.32824192353719817,0.32326856105936186,0.18161255416095248
2013-12-09 15:00:00,15.109299290460209,1.644247275726552,0.49994005005199216,1.7997841801871717,0.7332454067429219,0.7221356278528777,0.40569641351823654
2013-12-09 16:00:00,19.934423502816827,2.1693343223653607,0.6595948953137921,2.3745416231296512,0.9674058464602284,0.952748182119922,0.5352547437956072
2013-12-09 17:00:00,29.700539329493633,3.2321175152684245,0.9827384336964805,3.5378583613073293,1.441349702754838,1.4195110708949163,0.7974825340272871
2013-12-09 18:00:00,29.142642500603458,3.171405213300964,0.9642786121523202,3.4714030037483528,1.414275297823403,1.3928468842200181,0.7825025711419898
2013-12-09 19:00:00,25.97032622889038,2.8261825602027764,0.8593122649265199,3.0935241537354714,1.2603246552255625,1.2412288271160843,0.6973234169510254
2013-12-09 20:00:00,17.641827845612145,1.9198459714342626,0.5837369507739313,2.1014530227861523,0.8561475278017658,0.8431755955623452,0.4736967709276878
2013-12-09 21:00:00,16.423629809325234,1.7872773616030402,0.5434289275144379,1.9563441390519765,0.7970290936878424,0.7849528952986325,0.440987208109735
2013-12-09 22:00:00,16.311249632776263,1.7750477541550638,0.5397104657903911,1.9429576768454078,0.7915753498259069,0.7795817839194538,0.4379697131419008
2013-12-09 23:00:00,11.940865514200299,1.299447129486503,0.3951021677492746,1.4223678038973884,0.5794831793656028,0.5707031311933967,0.32062150734371364
2013-12-10 00:00:00,9.301268780526696,1.0121968967043755,0.307762569943898,1.1079452517980328,0.45138510258438375,0.4445459343634082,0.24974628623653974
2013-12-10 01:00:00,9.02633656376275,0.9822778025271228,0.29866554806567924,1.0751959730364453,0.43804280382966293,0.4314057916504256,0.24236414281893104
2013-12-10 02:00:00,8.656268639308488,0.9420057048659236,0.28642065350653084,1.031114352623511,0.4200836251429119,0.4137187217316557,0.23242753180719303
2013-12-10 03:00:00,8.160789326491614,0.8880858972946755,0.27002611742067834,0.972094022714442,0.39603830555032826,0.39003772516320206,0.21912352767582977
2013-12-10 04:00:00,6.692329146794023,0.7282828777393495,0.22143736147480222,0.797174501309288,0.32477479682970994,0.3198539665747143,0.1796942320582756
2013-12-10 05:00:00,5.865997884254408,0.638358593286509,0.19409551822900614,0.698743865624422,0.2846734267358757,0.2803601929974533,0.1575065962754578
2013-12-10 06:00:00,4.846818831977939,0.5274479317152463,0.16037268194044652,0.5773416549856074,0.23521326684598823,0.23164942946953385,0.13014084765318104
2013-12-10 07:00:00,12.526149870427547,1.3631398388406448,0.414468194242088,1.4920854992715167,0.6078866848883957,0.5986762805719049,0.3363368465957229
